price,lat,lng,updated,type,paseo,carretera,bulevar,autovia,calle,parque,plaza,avenida,publisher,age,garage,lift,surface,net_surface,garden,rooms,condition,bathrooms
795000.0,40.5611,-3.65051,1674169740.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,,yes,no,350.0,,no,4.0, En buen estado,4.0
950000.0,40.5555459,-3.6427962,1673046600.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,720.0,,yes,8.0,,6.0
489000.0,40.2405,-3.92901,1673910540.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,643.0,620.0,no,5.0,,3.0
174000.0,40.2091,-3.91831,1673046420.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,,yes,no,228.0,,no,4.0, En buen estado,4.0
690000.0,40.7194449,-3.9528252,1672960200.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,728.0,,yes,8.0,,9.0
645000.0,40.7082732,-3.9754323,1672528200.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,399.0,,yes,4.0,,2.0
620000.0,40.7006,-4.0005,1672701000.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,,yes,no,415.0,380.0,no,6.0, En buen estado,4.0
420000.0,40.705395,-4.0027969,1672701000.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,300.0,280.0,yes,4.0, En buen estado,3.0
499000.0,40.7106541,-3.9994508,1673132880.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,290.0,277.0,yes,5.0,,3.0
240000.0,40.7253954,-3.9799893,1674515340.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,165.0,,yes,3.0,,1.0
510000.0,40.7202,-3.98333,1674083340.0,Chalet,2,2,2,2,2,2,2,2,inmobiliaria,,no,no,165.0,,yes,5.0,,3.0
787000.0,40.571028,-3.9087831,1674688140.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,,yes,no,447.0,421.0,no,5.0, En buen estado,3.0
1700000.0,40.5741784,-3.9523398,1674860880.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,450.0,450.0,yes,5.0, A estrenar,4.0
1100000.0,40.5730642,-3.9158701,1672787400.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,254.0,210.0,no,3.0,,4.0
1750000.0,40.5725657,-3.9165443,1672701000.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,430.0,,no,4.0, En buen estado,4.0
160000.0,40.1334269,-3.3395727,1673737740.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,516.0,500.0,no,5.0, En buen estado,1.0
3500000.0,40.465604,-3.6879448,1673737740.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,1294.0,,yes,8.0,,7.0
1050000.0,40.4430088,-3.8903504,1672960200.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,730.0,,no,5.0, En buen estado,5.0
869900.0,40.4419219,-3.881474,1674256140.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,30.0,yes,no,280.0,280.0,yes,5.0, En buen estado,5.0
1875000.0,40.4374723,-3.9105374,1641769320.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,840.0,,no,6.0, En buen estado,8.0
1290000.0,40.4326842,-3.8956973,1641423900.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,,yes,no,650.0,,no,6.0, A reformar,6.0
1990000.0,40.430245,-3.8933295,1672873800.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,30.0,yes,no,670.0,660.0,yes,5.0, En buen estado,5.0
1850000.0,40.4381258,-3.9109153,1674256140.0,Chalet,2,2,2,2,2,2,2,2,inmobiliaria,,yes,no,670.0,580.0,no,6.0,,4.0
2600000.0,40.4374581,-3.9104262,1642806660.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,630.0,,no,5.0, En buen estado,7.0
3500000.0,40.4312253634899,-3.89408473096049,1673046600.0,Chalet,2,2,2,2,2,2,2,2,inmobiliaria,,yes,yes,1602.0,1440.0,no,8.0,,7.0
2300000.0,40.442094629,-3.908170895,1672873800.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,1000.0,,yes,7.0, En buen estado,6.0
1399000.0,40.4427062,-3.9002293,1674860880.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,,yes,no,548.0,410.0,no,4.0,,4.0
1400000.0,40.4379438,-3.9087687,1673046600.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,562.0,,no,4.0, En buen estado,5.0
1100000.0,40.4373622,-3.8939146,1672960200.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,,yes,no,627.0,,no,5.0,,5.0
1350000.0,40.43280059,-3.898717564,1641682920.0,Chalet,2,2,2,2,2,2,2,2,inmobiliaria,,yes,no,550.0,,no,5.0, En buen estado,5.0
2200000.0,40.4109119,-3.8506748,1674256140.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,1000.0,800.0,no,6.0, En buen estado,7.0
1050000.0,40.4435,-3.8859,1672960200.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,730.0,424.0,no,5.0, En buen estado,5.0
1850000.0,40.4340494,-3.8909322,1672960200.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,1219.0,,yes,6.0,,7.0
1350000.0,40.4416885,-3.8913638,1674169440.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,600.0,,no,6.0, En buen estado,4.0
1150000.0,40.448853,-3.9030985,1673650920.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,500.0,,no,6.0, En buen estado,4.0
1595000.0,40.444732,-3.8957111,1672873800.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,423.0,,yes,7.0, A estrenar,6.0
1595000.0,40.444732,-3.8957111,1672873800.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,351.0,,yes,6.0, A estrenar,6.0
1400000.0,40.4474355,-3.893196,1675120020.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,,yes,no,569.0,566.0,yes,8.0,,6.0
208000.0,41.0394998,-3.6422783,1672960200.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,306.0,,no,5.0, En buen estado,1.0
225000.0,41.0394158,-3.6431815,1642547460.0,Chalet,1,1,1,1,1,1,1,1,particular,30.0,yes,no,180.0,162.0,yes,3.0, En buen estado,2.0
161160.0,40.2281,-3.11366,1641942720.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,,yes,no,273.0,,no,4.0, En buen estado,3.0
138500.0,40.227523,-3.1153182,1674515280.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,247.0,,no,3.0,,2.0
110000.0,40.2299541,-3.1070192,1641769740.0,Chalet,1,1,1,1,1,1,1,1,particular,5.0,yes,no,200.0,130.0,no,2.0, En buen estado,2.0
495000.0,40.4049454,-3.9971307,1672614600.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,30.0,yes,no,230.0,230.0,yes,3.0, En buen estado,2.0
439900.0,40.402868,-3.9954491,1674428940.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,,yes,no,365.0,,no,4.0, En buen estado,3.0
260000.0,40.4074,-4.00266,1674515340.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,,yes,no,193.0,,no,4.0, En buen estado,3.0
200000.0,40.9927959,-3.6380477,1672960200.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,180.0,,no,1.0, A reformar,2.0
395000.0,40.9976775,-3.6374971,1673046600.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,519.0,,no,4.0, En buen estado,3.0
199000.0,40.9974698,-3.6371939,1672960200.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,220.0,200.0,yes,5.0,,2.0
340000.0,40.8571948937535,-3.68849198035494,1674342300.0,Chalet,2,2,2,2,2,2,2,2,inmobiliaria,,no,no,210.0,180.0,no,4.0,,4.0
345000.0,40.8555916,-3.6974078,1672960200.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,166.0,,no,9.0,,2.0
261500.0,40.8570127571964,-3.68839144690716,1674342300.0,Chalet,2,2,2,2,2,2,2,2,inmobiliaria,,no,no,135.0,135.0,no,3.0,,2.0
261500.0,40.8570127571964,-3.68839144690716,1674774360.0,Chalet,2,2,2,2,2,2,2,2,inmobiliaria,,no,no,135.0,135.0,no,3.0,,2.0
495000.0,40.8632887,-3.7006636,1672700880.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,30.0,yes,no,380.0,380.0,yes,5.0, En buen estado,4.0
239500.0,40.8556384446224,-3.69813944589904,1672701000.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,20.0,yes,no,155.0,155.0,yes,3.0, A reformar,2.0
745000.0,40.8205103,-3.6249499,1673046600.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,386.0,,yes,4.0,,3.0
150000.0,40.3014173,-4.4470282,1672614600.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,160.0,151.0,no,5.0,,3.0
255000.0,40.3104807,-4.4321058,1673824140.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,20.0,no,no,189.0,,no,4.0, En buen estado,2.0
189000.0,40.317684711,-4.461500825,1673564940.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,168.0,104.0,yes,3.0, En buen estado,2.0
389000.0,40.237769,-3.7595641,1672701000.0,Chalet,2,2,2,2,2,2,2,2,inmobiliaria,10.0,yes,no,280.0,260.0,yes,5.0, En buen estado,3.0
360000.0,40.551340429,-3.37413897,1672873500.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,200.0,180.0,no,3.0,,3.0
176100.0,40.5475357,-3.3715591,1673651340.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,162.0,,no,4.0, En buen estado,3.0
199400.0,40.548,-3.3766,1674256140.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,,yes,no,222.0,,no,4.0, En buen estado,2.0
650000.0,40.3363513,-3.3924931,1674169560.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,,yes,no,418.0,334.0,no,5.0, En buen estado,4.0
475000.0,40.3398222,-3.3821636,1673910540.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,489.0,,no,6.0, En buen estado,2.0
665000.0,40.3341487,-3.3959368,1672960200.0,Chalet,2,2,2,2,2,2,2,2,inmobiliaria,,yes,no,420.0,,no,5.0, En buen estado,4.0
175000.0,40.3397723,-3.3727438,1672787340.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,187.0,,no,4.0,,3.0
900000.0,40.334702,-3.3966084,1673737740.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,600.0,580.0,no,5.0, En buen estado,6.0
175000.0,40.3390034,-3.3833163,1674774540.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,188.0,,no,4.0,,3.0
370000.0,40.3378792,-3.3838911,1674083340.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,413.0,390.0,no,6.0, En buen estado,3.0
680000.0,40.3343353,-3.399482,1673737740.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,,yes,no,376.0,370.0,yes,6.0, En buen estado,4.0
259000.0,40.9060997,-3.7382955,1672528200.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,50.0,yes,no,320.0,300.0,yes,8.0, En buen estado,3.0
349000.0,40.5244738,-4.2620653,1672787400.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,306.0,300.0,yes,5.0, En buen estado,2.0
269000.0,40.524823003,-4.257654195,1673132520.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,0.0,yes,no,180.0,175.0,yes,3.0, A estrenar,3.0
330000.0,40.6287448,-4.0126511,1674169440.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,162.0,,no,5.0, En buen estado,2.0
250000.0,40.1688174,-3.8303768,1674342240.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,157.0,125.0,no,4.0,,3.0
250000.0,40.1678,-3.83253,1673910360.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,157.0,125.0,no,4.0,,3.0
250000.0,40.1678,-3.83253,1672787280.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,157.0,125.0,no,4.0,,3.0
250000.0,40.1678,-3.83253,1672787400.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,157.0,125.0,no,4.0,,3.0
269900.0,40.1705277,-3.8292986,1674256140.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,221.0,210.0,no,5.0, En buen estado,3.0
161880.0,40.362624877,-4.278631807,1672787280.0,Chalet,2,2,2,2,2,2,2,2,inmobiliaria,,no,no,180.0,180.0,no,2.0, A reformar,1.0
480000.0,40.1628396,-3.6187477,1673046600.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,10.0,yes,no,465.0,400.0,no,6.0, En buen estado,4.0
299999.0,40.1566085,-3.6219053,1672701000.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,523.0,,no,6.0, En buen estado,4.0
156500.0,40.3807,-3.61892,1672787400.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,70.0,64.0,yes,3.0, En buen estado,1.0
1012990.0,40.365921,-3.8823158,1672787400.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,0.0,yes,no,360.0,170.0,yes,3.0, A estrenar,3.0
1250000.0,40.35697,-3.87478,1672787220.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,,yes,no,720.0,570.0,yes,5.0, En buen estado,5.0
749900.0,40.356878245,-3.872515558,1674601740.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,1865.0,637.0,no,5.0, En buen estado,5.0
739900.0,40.357729408,-3.873557424,1674601740.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,340.0,340.0,no,6.0, En buen estado,5.0
843000.0,40.356461783,-3.87425926,1672527960.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,685.0,562.0,no,5.0,,6.0
843000.0,40.359816294,-3.879881249,1674428880.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,685.0,561.0,no,5.0,,6.0
999429.0,40.3599689,-3.8832204,1672528140.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,609.0,609.0,yes,7.0, En buen estado,8.0
,,,,,0,0,0,0,0,0,0,0,particular,,no,no,,,no,,,
1600000.0,40.358371328,-3.883578697,1674774540.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,550.0,,yes,7.0, Reformado,6.0
1195000.0,40.36017238,-3.878346522,1674774540.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,735.0,,yes,5.0, En buen estado,9.0
985000.0,40.3532307,-3.8848267,1674774540.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,650.0,,yes,5.0, En buen estado,5.0
550000.0,40.3650715,-3.881596,1674774540.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,195.0,,yes,3.0, A reformar,2.0
1050000.0,40.35738,-3.8897032,1674774540.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,300.0,,yes,6.0, En buen estado,7.0
750000.0,40.354958,-3.8853763,1674774540.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,259.0,,yes,7.0, En buen estado,5.0
740000.0,40.353975537,-3.886377263,1674860940.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,450.0,,yes,7.0, En buen estado,5.0
875000.0,40.3537457,-3.8847596,1673478540.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,30.0,yes,no,395.0,,no,6.0, En buen estado,3.0
750000.0,40.357416789,-3.870935933,1674774540.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,222.0,,yes,5.0, En buen estado,3.0
895000.0,40.354634337,-3.895940414,1672701000.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,843.0,,no,8.0, En buen estado,6.0
750000.0,40.2609743,-4.4600776,1673478540.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,1051.0,6038.0,no,14.0,,14.0
250000.0,40.2654035,-4.461765,1672873800.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,228.0,,no,8.0, En buen estado,4.0
148000.0,40.4796,-3.36457,1674774540.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,63.0,,no,1.0,,1.0
588000.0,40.578945,-4.1340777,1674515160.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,30.0,no,no,240.0,199.0,no,5.0, En buen estado,3.0
524900.0,40.272236951,-3.916879837,1672787280.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,380.0,380.0,yes,5.0, En buen estado,3.0
600800.0,40.6025,-3.70038,1673996940.0,Chalet,2,2,2,2,2,2,2,2,inmobiliaria,,yes,no,234.0,,no,4.0, En buen estado,4.0
449000.0,40.7322,-4.06345,1672873740.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,238.0,238.0,no,4.0,,4.0
270000.0,40.741600007833,-4.05492332729279,1672959720.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,50.0,no,no,200.0,200.0,yes,5.0, A reformar,1.0
449000.0,40.7389152,-4.0657837,1672873740.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,469.0,450.0,no,10.0,,4.0
339000.0,40.7311021,-4.0744277,1673564940.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,307.0,,yes,5.0,,3.0
595000.0,40.7309033,-4.0757018,1672614600.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,400.0,390.0,no,5.0,,3.0
350000.0,40.7429173,-4.0588618,1672787400.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,300.0,290.0,yes,10.0, A reformar,3.0
430000.0,40.7277341,-4.069688,1672960020.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,200.0,200.0,no,4.0,,2.0
595000.0,40.7374816,-4.0517897,1672787400.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,350.0,340.0,yes,8.0, En buen estado,8.0
365000.0,40.731657125,-4.06839334,1672960020.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,206.0,160.0,no,5.0,,2.0
480000.0,40.7470263,-4.0573568,1672787400.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,330.0,320.0,yes,5.0, En buen estado,3.0
499000.0,40.7415538,-4.0549339,1673391840.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,5.0,no,no,331.0,320.0,no,5.0, En buen estado,4.0
420000.0,40.7329567,-4.0681523,1673046540.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,0.0,no,no,135.0,105.0,yes,2.0, A estrenar,2.0
550000.0,40.7305812,-4.0746336,1673046480.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,150.0,145.0,no,5.0, A reformar,2.0
410000.0,40.7274334,-4.0722751,1672873740.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,200.0,195.0,no,3.0,,3.0
620000.0,40.735561,-4.0654842,1674601740.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,225.0,,yes,6.0,,4.0
480000.0,40.7464195,-4.0575129,1672873740.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,10.0,yes,no,340.0,330.0,no,5.0,,4.0
625000.0,40.2912159,-3.8106093,1673823900.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,400.0,,no,6.0, En buen estado,4.0
399000.0,40.2882979,-3.8103946,1674860940.0,Chalet,2,2,2,2,2,2,2,2,inmobiliaria,,yes,no,220.0,,yes,4.0, En buen estado,3.0
568000.0,40.2921942,-3.8105872,1672787400.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,30.0,yes,no,265.0,265.0,yes,6.0, En buen estado,4.0
142000.0,40.9208578,-3.5303406,1672960200.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,20.0,no,no,116.0,,no,4.0, En buen estado,2.0
4300000.0,40.4480674,-3.6856932,1672701000.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,,no,yes,692.0,570.0,no,6.0, En buen estado,6.0
4300000.0,40.4480266,-3.6855977,1674688140.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,692.0,,no,4.0,,3.0
3600000.0,40.4434,-3.68849,1672787400.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,,no,yes,336.0,,yes,5.0, En buen estado,4.0
2800000.0,40.455613,-3.6655322,1674428460.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,565.0,,no,6.0, En buen estado,5.0
3600000.0,40.4605056,-3.6744024,1672614600.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,376.0,,yes,5.0,,6.0
2800000.0,40.455007,-3.6666188,1672960200.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,560.0,,no,5.0, En buen estado,6.0
995000.0,40.4537,-3.66526,1672960200.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,160.0,,no,3.0, En buen estado,3.0
1490000.0,40.4563585,-3.668169,1673219280.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,185.0,,no,4.0,,2.0
1495000.0,40.4573456,-3.6654291,1674342540.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,240.0,180.0,yes,4.0, En buen estado,4.0
530000.0,40.458323971,-3.676893706,1672960200.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,140.0,,yes,3.0,,2.0
266000.0,40.1363279,-3.4460449,1674083340.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,311.0,295.0,yes,4.0, En buen estado,4.0
299000.0,40.1409465,-3.4448925,1674687840.0,Chalet,2,2,2,2,2,2,2,2,inmobiliaria,,no,no,410.0,,no,, En buen estado,
4500000.0,40.4703744,-3.7339119,1673046600.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,2000.0,,no,6.0, En buen estado,8.0
2250000.0,40.4782827,-3.7300638,1672960200.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,485.0,,yes,8.0,,
695000.0,40.480291,-3.7348356,1672960200.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,195.0,,yes,6.0,,3.0
2600000.0,40.4734154,-3.7454657,1673046600.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,780.0,,no,6.0, En buen estado,8.0
1700000.0,40.4691438,-3.7320638,1672960200.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,540.0,,yes,6.0,,7.0
1058000.0,40.6265252,-3.6102207,1673046600.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,20.0,yes,no,361.0,,no,4.0, En buen estado,7.0
2200000.0,40.6207441,-3.5951585,1673046600.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,480.0,,yes,5.0,,5.0
1058000.0,40.6272276,-3.6082879,1673478300.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,20.0,yes,no,361.0,257.0,no,4.0, En buen estado,7.0
1095000.0,40.621302,-3.5940605,1673046600.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,304.0,,yes,4.0,,5.0
1550000.0,40.6170334,-3.6252527,1673046600.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,615.0,,yes,5.0,,4.0
1600000.0,40.6167917,-3.6057884,1673046600.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,900.0,,yes,8.0,,10.0
2790000.0,40.6188652,-3.5971941,1673046600.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,710.0,,yes,5.0,,6.0
2275000.0,40.624959717,-3.60364426,1673046600.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,508.0,,yes,5.0,,6.0
2480000.0,40.6156906,-3.6067917,1673046600.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,1050.0,,yes,5.0,,7.0
2090000.0,40.6182856,-3.5984041,1673046600.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,750.0,,yes,5.0,,6.0
2600000.0,40.6156906,-3.6067917,1672614600.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,681.0,523.0,no,5.0, En buen estado,5.0
1450000.0,40.6191794,-3.621009,1673737740.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,380.0,272.0,no,6.0, En buen estado,6.0
1250000.0,40.6164375,-3.6032597,1673046600.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,420.0,,yes,5.0,,4.0
1990000.0,40.6156906,-3.6067917,1673046600.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,784.0,,yes,5.0,,6.0
1150000.0,40.5931403,-3.5926607,1673046600.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,490.0,,yes,4.0,,5.0
1150000.0,40.6170334,-3.6252527,1673046600.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,470.0,,yes,7.0,,5.0
1650000.0,40.5899758,-3.5982319,1673046600.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,989.0,,yes,13.0,,12.0
1400000.0,40.5848557,-3.5928462,1673046600.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,572.0,,yes,5.0,,7.0
789500.0,40.5941399957905,-3.60184645783221,1673564820.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,492.0,,yes,7.0,,6.0
,,,,,0,0,0,0,0,0,0,0,particular,,no,no,,,no,,,
789500.0,40.5934,-3.60088,1673910420.0,Chalet,2,2,2,2,2,2,2,2,inmobiliaria,,yes,no,500.0,,no,7.0, En buen estado,6.0
1700000.0,40.593671,-3.5943004,1673046600.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,989.0,,yes,10.0,,9.0
,,,,,0,0,0,0,0,0,0,0,particular,,no,no,,,no,,,
1220000.0,40.5902802,-3.5894306,1673046600.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,500.0,,yes,6.0,,6.0
1550000.0,40.6170334,-3.6252527,1673046600.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,900.0,,yes,7.0,,8.0
1495000.0,40.5910791,-3.5848264,1673046600.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,420.0,,yes,5.0,,5.0
1300000.0,40.5470086,-3.6178378,1674687960.0,Chalet,1,1,1,1,1,1,1,1,inmobiliaria,30.0,yes,no,400.0,400.0,yes,6.0, En buen estado,5.0
1249000.0,40.5484405,-3.9329945,1673046600.0,Chalet,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,663.0,520.0,no,4.0, En buen estado,6.0
